0,1,2
images/img_16366140785.png,1,1
images/img_16366140787.png,1,0
images/img_16366140795.png,1,1
images/img_16366140806.png,1,1
images/img_16366140819.png,1,1
images/img_16366140840.png,1,1
images/img_16366140852.png,1,1
images/img_16366140867.png,1,0
images/img_16366140916.png,1,0
images/img_16366140949.png,1,0
images/img_16366140950.png,1,0
images/img_16366140964.png,1,0
images/img_16366140979.png,1,0
images/img_16366140991.png,1,0
images/img_16366141006.png,1,0
images/img_16366141027.png,1,0
images/img_16366141052.png,1,0
images/img_16366141083.png,1,0
images/img_16366141085.png,1,0
images/img_16366141116.png,1,0
images/img_16366141140.png,1,0
images/img_16366141251.png,1,-1
images/img_16366141312.png,1,1
images/img_16366141425.png,1,1
images/img_16366141444.png,1,1
images/img_16366141446.png,1,0
images/img_16366141458.png,1,1
images/img_16366141460.png,1,1
images/img_16366141470.png,1,1
images/img_16366141479.png,1,1
images/img_16366141481.png,1,1
images/img_16366141491.png,1,1
images/img_16366141501.png,1,1
images/img_16366141504.png,1,1
images/img_16366141514.png,1,1
images/img_16366141515.png,1,1
images/img_16366141612.png,1,1
images/img_16366141681.png,1,1
images/img_16366141780.png,1,1
images/img_16366141793.png,1,1
images/img_16366141804.png,1,1
images/img_16366141806.png,1,1
images/img_16366141816.png,1,1
images/img_16366141827.png,1,1
images/img_16366141840.png,1,1
images/img_16366141849.png,1,1
images/img_16366141850.png,1,1
images/img_16366141859.png,1,1
images/img_16366141861.png,1,0
images/img_16366141880.png,1,1
images/img_16366141882.png,1,1
images/img_16366141926.png,1,0
images/img_16366141992.png,1,-1
images/img_16366141994.png,1,-1
images/img_16366142065.png,1,-1
images/img_16366142126.png,1,1
images/img_16366142127.png,1,1
images/img_16366142187.png,1,-1
images/img_16366142189.png,1,-1
images/img_16366142332.png,1,0
images/img_16366142410.png,1,1
images/img_16366142451.png,1,1
images/img_16366142465.png,1,1
images/img_16366142467.png,1,1
images/img_16366142479.png,1,1
images/img_16366142492.png,1,1
images/img_16366142503.png,1,0
images/img_16366142574.png,1,1
images/img_16366142576.png,1,0
images/img_16366142638.png,1,1
images/img_16366142709.png,-1,0
images/img_16366142711.png,-1,0
images/img_16366142768.png,1,1
images/img_16366142769.png,1,0
images/img_16366142783.png,1,1
images/img_16366142796.png,1,1
images/img_16366142811.png,1,1
images/img_16366142849.png,1,1
images/img_16366142881.png,1,0
images/img_16366142976.png,1,0
images/img_16366143032.png,-1,0
images/img_16366143048.png,-1,0
images/img_16366143050.png,-1,0
images/img_16366143070.png,-1,0
images/img_16366143323.png,-1,0
images/img_16366143341.png,-1,0
images/img_16366143405.png,-1,0
images/img_16366143461.png,1,0
images/img_16366143463.png,1,0
images/img_16366143465.png,1,0
images/img_16366143476.png,1,0
images/img_16366143479.png,1,0
images/img_16366143607.png,1,0
images/img_16366143785.png,1,-1
images/img_16366143888.png,1,1
images/img_16366143904.png,1,1
images/img_16366143919.png,1,1
images/img_16366143934.png,1,1
images/img_16366143935.png,1,1
images/img_16366143947.png,1,1
images/img_16366143949.png,1,1
images/img_16366143962.png,1,1
images/img_16366143974.png,1,1
images/img_16366143998.png,1,1
images/img_16366144181.png,-1,0
images/img_16366144189.png,-1,0
images/img_16366144271.png,1,0
images/img_16366144333.png,1,1
images/img_16366144349.png,1,1
images/img_16366144424.png,1,0
images/img_16366144518.png,1,0
images/img_16366144621.png,1,1
images/img_16366144634.png,1,1
images/img_16366144635.png,1,0
images/img_16366144750.png,1,0
images/img_16366144899.png,1,1
images/img_16366144945.png,1,-1
images/img_16366144946.png,1,-1
images/img_16366144980.png,1,1
images/img_16366144982.png,1,1
images/img_16366145002.png,1,1
images/img_16366145019.png,1,1
images/img_16366145039.png,1,1
images/img_16366145041.png,1,1
images/img_16366145054.png,1,1
images/img_16366145064.png,1,1
images/img_16366145066.png,1,0
images/img_16366145086.png,1,0
images/img_16366145206.png,1,-1
images/img_16366145272.png,-1,0
images/img_16366145273.png,-1,0
images/img_16366145295.png,-1,0
images/img_16366145297.png,-1,0
images/img_16366145313.png,-1,0
images/img_16366145314.png,-1,0
images/img_16366145367.png,1,1
images/img_16366145396.png,1,1
images/img_16366145398.png,1,1
images/img_16366145423.png,1,1
images/img_16366145425.png,1,1
images/img_16366145451.png,1,1
images/img_16366145474.png,1,0
images/img_16366145515.png,1,0
images/img_16366145571.png,1,-1
images/img_16366145690.png,1,1
images/img_16366145747.png,1,-1
images/img_16366145749.png,1,-1
images/img_16366145780.png,1,0
images/img_16366145945.png,1,-1
images/img_16366145990.png,-1,0
images/img_16366145992.png,-1,0
images/img_16366146001.png,-1,0
images/img_16366146007.png,-1,0
images/img_16366146035.png,-1,0
images/img_16366146135.png,-1,0
images/img_16366146137.png,-1,0
images/img_16366146344.png,1,1
images/img_16366146346.png,1,1
images/img_16366146359.png,1,1
images/img_16366146361.png,1,1
images/img_16366146384.png,1,1
images/img_16366146386.png,1,1
images/img_16366146405.png,1,1
images/img_16366146426.png,1,1
images/img_16366146455.png,1,1
images/img_16366146558.png,-1,0
images/img_16366146574.png,-1,0
images/img_16366146583.png,-1,0
images/img_16366146598.png,-1,0
images/img_16366146617.png,-1,0
images/img_16366146649.png,-1,0
images/img_16366146872.png,-1,0
0,1,2
images/img_16366153577.png,1,1
images/img_16366153601.png,1,1
images/img_16366153616.png,1,1
images/img_16366153630.png,1,1
images/img_16366153666.png,1,1
images/img_16366153703.png,1,1
images/img_16366153739.png,1,0
images/img_16366153820.png,1,0
images/img_16366154342.png,1,1
images/img_16366154344.png,1,0
images/img_16366154358.png,1,1
images/img_16366154654.png,1,1
images/img_16366154677.png,1,1
images/img_16366154689.png,1,1
images/img_16366154691.png,1,1
images/img_16366154719.png,1,1
images/img_16366154721.png,1,1
images/img_16366154737.png,1,0
images/img_16366154756.png,1,0
images/img_16366154947.png,1,-1
images/img_16366154949.png,1,-1
images/img_16366154976.png,1,-1
images/img_16366154993.png,1,-1
images/img_16366155003.png,1,-1
images/img_16366155005.png,1,-1
images/img_16366155015.png,1,-1
images/img_16366155016.png,1,-1
images/img_16366155029.png,1,-1
images/img_16366155039.png,1,-1
images/img_16366155041.png,1,-1
images/img_16366155049.png,1,-1
images/img_16366155051.png,1,-1
images/img_16366155276.png,1,-1
images/img_16366155296.png,1,-1
images/img_16366155298.png,1,-1
images/img_16366155309.png,1,0
images/img_16366155322.png,1,-1
images/img_16366155342.png,1,-1
images/img_16366155356.png,1,-1
images/img_16366155381.png,1,-1
images/img_16366155499.png,1,0
images/img_16366155620.png,1,0
images/img_16366155708.png,1,0
images/img_16366156139.png,1,-1
images/img_16366156160.png,1,-1
images/img_16366156179.png,1,-1
images/img_16366156193.png,1,-1
images/img_16366156196.png,1,-1
images/img_16366156210.png,1,-1
images/img_16366156226.png,1,-1
images/img_16366156227.png,1,-1
images/img_16366156245.png,1,0
images/img_16366156304.png,1,1
images/img_16366156374.png,1,0
images/img_16366156584.png,1,0
images/img_16366156694.png,1,0
images/img_16366156695.png,1,0
images/img_16366156815.png,1,1
images/img_16366156831.png,1,1
images/img_16366156845.png,1,1
images/img_16366156847.png,1,1
images/img_16366156870.png,1,1
images/img_16366156893.png,1,1
images/img_16366156911.png,1,1
images/img_16366156922.png,1,1
images/img_16366156937.png,1,1
images/img_16366157079.png,-1,0
images/img_16366157298.png,1,1
images/img_16366157316.png,1,1
images/img_16366157330.png,1,1
images/img_16366157332.png,1,1
images/img_16366157343.png,1,1
images/img_16366157356.png,1,0
images/img_16366157365.png,1,1
images/img_16366157377.png,1,1
images/img_16366157379.png,1,1
images/img_16366157389.png,1,1
images/img_16366157391.png,1,1
images/img_16366157506.png,1,0
images/img_16366157562.png,1,0
images/img_16366157927.png,1,1
images/img_16366157929.png,1,1
images/img_16366157940.png,1,1
images/img_16366157941.png,1,0
images/img_16366157954.png,1,1
images/img_16366157956.png,1,1
images/img_16366157973.png,1,1
images/img_16366157974.png,1,1
images/img_16366158001.png,1,1
images/img_16366158023.png,1,1
images/img_16366158025.png,1,1
images/img_16366158058.png,1,0
images/img_16366158177.png,1,1
images/img_16366158228.png,1,1
images/img_16366158230.png,1,1
images/img_16366158244.png,1,1
images/img_16366158255.png,1,1
images/img_16366158269.png,1,1
images/img_16366158281.png,1,1
images/img_16366158283.png,1,0
images/img_16366158291.png,1,1
images/img_16366158293.png,1,1
images/img_16366158304.png,1,1
images/img_16366158317.png,1,1
images/img_16366158331.png,1,1
images/img_16366158344.png,1,1
images/img_16366158429.png,1,0
images/img_16366158600.png,1,0
images/img_16366158825.png,-1,0
images/img_16366158843.png,-1,0
images/img_16366158970.png,1,-1
images/img_16366159033.png,1,1
images/img_16366159035.png,1,1
images/img_16366159056.png,1,1
images/img_16366159058.png,1,1
images/img_16366159075.png,1,1
images/img_16366159077.png,1,1
images/img_16366159096.png,1,1
images/img_16366159118.png,1,1
images/img_16366159120.png,1,1
images/img_16366159254.png,1,1
images/img_16366159256.png,1,1
images/img_16366159295.png,-1,0
images/img_16366159330.png,1,1
images/img_16366159345.png,1,1
images/img_16366159347.png,1,1
images/img_16366159360.png,1,1
images/img_16366159389.png,1,1
images/img_16366159390.png,1,1
images/img_16366159412.png,1,1
images/img_16366159414.png,1,1
images/img_16366159433.png,1,1
images/img_16366159482.png,1,-1
images/img_16366160109.png,1,1
images/img_16366160110.png,1,0
images/img_16366160122.png,1,1
images/img_16366160124.png,1,1
images/img_16366160134.png,1,1
images/img_16366160136.png,1,1
images/img_16366160146.png,1,1
images/img_16366160157.png,1,1
images/img_16366160168.png,1,1
images/img_16366160180.png,1,1
images/img_16366160182.png,1,0
images/img_16366160190.png,1,1
images/img_16366160192.png,1,1
images/img_16366160202.png,1,1
images/img_16366160214.png,1,1
images/img_16366160417.png,1,1
images/img_16366160447.png,-1,0
images/img_16366160560.png,1,1
images/img_16366160576.png,1,1
images/img_16366160594.png,1,1
images/img_16366160596.png,1,1
images/img_16366160607.png,1,1
images/img_16366160622.png,1,1
images/img_16366160636.png,1,1
images/img_16366160650.png,1,1
images/img_16366160668.png,1,1
images/img_16366160692.png,1,1
images/img_16366160694.png,1,1
images/img_16366160774.png,1,-1
images/img_16366160789.png,1,-1
images/img_16366160791.png,1,-1
images/img_16366160870.png,1,1
images/img_16366160907.png,-1,0
images/img_16366160924.png,-1,0
images/img_16366160948.png,-1,0
images/img_16366161017.png,-1,0
images/img_16366161445.png,-1,0
images/img_16366161673.png,1,1
images/img_16366161696.png,1,1
images/img_16366161710.png,1,1
images/img_16366161722.png,1,1
images/img_16366161734.png,1,1
images/img_16366161746.png,1,1
images/img_16366161759.png,1,1
images/img_16366161772.png,1,1
images/img_16366161794.png,1,1
images/img_16366161796.png,1,1
images/img_16366161883.png,-1,0
images/img_16366161923.png,-1,0
images/img_16366162018.png,-1,0
images/img_16366162572.png,1,1
images/img_16366162589.png,1,1
images/img_16366162591.png,1,1
images/img_16366162609.png,1,1
images/img_16366162610.png,1,1
images/img_16366162620.png,1,1
images/img_16366162642.png,1,1
images/img_16366162654.png,1,1
images/img_16366162656.png,1,1
images/img_16366162668.png,1,1
images/img_16366162682.png,1,1
images/img_16366162683.png,1,1
images/img_16366162695.png,1,1
images/img_16366162738.png,1,0
images/img_16366162841.png,1,0
images/img_16366162921.png,1,0
images/img_16366162923.png,1,0
images/img_16366162968.png,1,0
images/img_16366163169.png,1,1
images/img_16366163171.png,1,1
images/img_16366163191.png,1,1
images/img_16366163796.png,1,1
images/img_16366163798.png,1,0
images/img_16366163811.png,1,1
images/img_16366163814.png,1,1
images/img_16366163828.png,1,1
images/img_16366163830.png,1,1
images/img_16366163847.png,1,1
images/img_16366163849.png,1,1
images/img_16366163859.png,1,1
images/img_16366163861.png,1,1
images/img_16366163875.png,1,1
images/img_16366163890.png,1,1
images/img_16366163892.png,1,1
images/img_16366163908.png,1,1
images/img_16366163909.png,1,0
images/img_16366164010.png,1,0
images/img_16366164079.png,1,1
images/img_16366164093.png,1,1
images/img_16366164119.png,-1,0
images/img_16366164486.png,1,-1
images/img_16366164504.png,1,-1
images/img_16366164506.png,1,-1
images/img_16366164524.png,1,-1
images/img_16366164537.png,1,-1
images/img_16366164556.png,1,-1
images/img_16366164570.png,1,0
images/img_16366164587.png,1,0
images/img_16366164604.png,1,1
images/img_16366164624.png,1,1
images/img_16366164643.png,1,1
images/img_16366164665.png,1,0
images/img_16366165497.png,1,-1
images/img_16366165499.png,1,0
images/img_16366165512.png,1,-1
images/img_16366165514.png,1,-1
images/img_16366165521.png,1,-1
images/img_16366165725.png,1,-1
images/img_16366165727.png,1,-1
images/img_16366165748.png,1,-1
images/img_16366165750.png,1,-1
images/img_16366165775.png,1,-1
images/img_16366165795.png,1,-1
images/img_16366165811.png,1,-1
images/img_16366165825.png,1,-1
images/img_16366165827.png,1,-1
images/img_16366165845.png,1,-1
images/img_16366165869.png,1,0
images/img_16366165909.png,1,0
images/img_16366165919.png,1,0
images/img_16366165995.png,1,0
images/img_16366166366.png,1,0
images/img_16366166368.png,1,0
images/img_16366166766.png,1,-1
images/img_16366166784.png,1,-1
images/img_16366166786.png,1,-1
images/img_16366166803.png,1,-1
images/img_16366166816.png,1,-1
images/img_16366166818.png,1,-1
images/img_16366166830.png,1,-1
images/img_16366166832.png,1,-1
images/img_16366166844.png,1,-1
images/img_16366166845.png,1,-1
images/img_16366166858.png,1,-1
images/img_16366166872.png,1,-1
images/img_16366166874.png,1,-1
images/img_16366166924.png,1,1
images/img_16366167281.png,-1,0
images/img_16366167298.png,-1,0
images/img_16366167415.png,-1,0
images/img_16366167428.png,-1,0
images/img_16366167706.png,1,1
images/img_16366167707.png,1,1
images/img_16366167764.png,1,-1
images/img_16366167785.png,1,-1
images/img_16366167804.png,1,-1
images/img_16366167910.png,-1,0
images/img_16366168214.png,1,1
images/img_16366168215.png,1,1
images/img_16366168238.png,1,1
images/img_16366168254.png,1,1
images/img_16366168256.png,1,1
images/img_16366168268.png,1,1
images/img_16366168269.png,1,1
images/img_16366168285.png,1,1
images/img_16366168287.png,1,1
images/img_16366168298.png,1,1
images/img_16366168299.png,1,1
images/img_16366168309.png,1,1
images/img_16366168311.png,1,1
images/img_16366168408.png,-1,0
images/img_16366168439.png,-1,0
images/img_16366168476.png,-1,0
images/img_16366168498.png,-1,0
images/img_16366168515.png,-1,0
images/img_16366168517.png,-1,0
images/img_16366168907.png,1,1
images/img_16366168909.png,1,1
images/img_16366168920.png,1,1
images/img_16366168931.png,1,1
images/img_16366168933.png,1,1
images/img_16366168948.png,1,1
images/img_16366168950.png,1,1
images/img_16366168961.png,1,1
images/img_16366168963.png,1,1
images/img_16366168973.png,1,1
images/img_16366168986.png,1,1
images/img_16366168996.png,1,1
images/img_16366169006.png,1,1
images/img_16366169008.png,1,1
images/img_16366169077.png,1,0
images/img_16366169113.png,1,0
images/img_16366169128.png,1,0
images/img_16366169236.png,-1,0
images/img_16366169385.png,-1,0
images/img_16366169387.png,-1,0
images/img_16366169442.png,-1,0
images/img_16366169443.png,-1,0
images/img_16366169452.png,-1,0
images/img_16366169715.png,1,-1
images/img_16366169716.png,1,0
images/img_16366169726.png,1,-1
images/img_16366169735.png,1,-1
images/img_16366169746.png,1,-1
images/img_16366169756.png,1,-1
images/img_16366169758.png,1,-1
images/img_16366169770.png,1,-1
images/img_16366169772.png,1,-1
images/img_16366169782.png,1,-1
images/img_16366169792.png,1,-1
images/img_16366169806.png,1,-1
images/img_16366169808.png,1,-1
images/img_16366169828.png,1,-1
images/img_16366169842.png,1,0
images/img_16366169958.png,1,0
images/img_16366169989.png,1,0
images/img_16366170045.png,1,0
images/img_16366170046.png,1,0
images/img_16366170144.png,-1,0
images/img_16366170414.png,1,0
images/img_16366170416.png,1,0
images/img_16366170512.png,1,0
images/img_16366171101.png,1,-1
images/img_16366171119.png,1,-1
images/img_16366171121.png,1,-1
images/img_16366171142.png,1,-1
images/img_16366171161.png,1,-1
images/img_16366171175.png,1,-1
images/img_16366171177.png,1,-1
images/img_16366171198.png,1,-1
images/img_16366171220.png,1,0
images/img_16366171263.png,1,0
images/img_16366171377.png,1,-1
images/img_16366171435.png,1,1
images/img_16366171542.png,1,-1
images/img_16366171617.png,1,0
images/img_16366171805.png,1,-1
images/img_16366171845.png,1,-1
images/img_16366171847.png,1,-1
images/img_16366171862.png,1,-1
images/img_16366171885.png,1,-1
images/img_16366172015.png,1,-1
images/img_16366172184.png,1,-1
images/img_16366172186.png,1,-1
images/img_16366172197.png,1,-1
images/img_16366172209.png,1,-1
images/img_16366172211.png,1,-1
images/img_16366172220.png,1,-1
images/img_16366172222.png,1,-1
images/img_16366172234.png,1,-1
images/img_16366172243.png,1,-1
images/img_16366172245.png,1,-1
images/img_16366172256.png,1,-1
images/img_16366172257.png,1,-1
images/img_16366172403.png,1,1
images/img_16366172421.png,1,1
images/img_16366172434.png,1,1
images/img_16366172493.png,1,1
images/img_16366172494.png,1,1
images/img_16366172510.png,1,1
images/img_16366172512.png,1,1
images/img_16366172523.png,1,1
images/img_16366172525.png,1,1
images/img_16366172533.png,1,1
images/img_16366172549.png,1,1
images/img_16366172566.png,1,1
images/img_16366172582.png,1,1
images/img_16366172658.png,1,0
images/img_16366172719.png,1,0
images/img_16366172941.png,1,-1
images/img_16366172942.png,1,-1
images/img_16366172987.png,1,1
images/img_16366173221.png,1,1
images/img_16366173250.png,1,1
images/img_16366173262.png,1,1
images/img_16366173264.png,1,1
images/img_16366173280.png,1,1
images/img_16366173312.png,1,1
images/img_16366173343.png,1,1
images/img_16366173344.png,1,1
images/img_16366173360.png,1,-1
images/img_16366173384.png,1,1
images/img_16366173401.png,1,-1
images/img_16366174227.png,1,1
images/img_16366174229.png,1,1
images/img_16366174264.png,1,1
images/img_16366174282.png,1,1
images/img_16366174293.png,1,1
images/img_16366174294.png,1,1
images/img_16366174303.png,1,1
images/img_16366174314.png,1,1
images/img_16366174324.png,1,1
images/img_16366174344.png,1,1
images/img_16366174373.png,1,-1
images/img_16366174409.png,1,-1
images/img_16366174528.png,1,1
images/img_16366174539.png,1,1
images/img_16366174541.png,1,1
images/img_16366174556.png,1,1
images/img_16366174574.png,1,1
images/img_16366174584.png,1,1
images/img_16366174586.png,1,1
images/img_16366174596.png,1,1
images/img_16366174598.png,1,1
images/img_16366174607.png,1,1
images/img_16366174619.png,1,1
images/img_16366174790.png,-1,0
images/img_16366174894.png,-1,0
images/img_16366174953.png,-1,0
images/img_16366175306.png,1,1
images/img_16366175308.png,1,1
images/img_16366175318.png,1,1
images/img_16366175334.png,1,1
images/img_16366175344.png,1,1
images/img_16366175346.png,1,1
images/img_16366175357.png,1,1
images/img_16366175360.png,1,1
images/img_16366175372.png,1,1
images/img_16366175382.png,1,1
images/img_16366175384.png,1,1
images/img_16366175394.png,1,1
images/img_16366175410.png,1,1
images/img_16366175621.png,1,-1
images/img_16366175631.png,1,-1
images/img_16366175633.png,1,-1
images/img_16366175641.png,1,-1
images/img_16366175660.png,1,-1
images/img_16366175670.png,1,-1
images/img_16366175672.png,1,-1
images/img_16366175681.png,1,-1
images/img_16366175682.png,1,-1
images/img_16366175691.png,1,-1
images/img_16366175699.png,1,-1
images/img_16366175701.png,1,-1
images/img_16366175712.png,1,-1
images/img_16366175735.png,1,0
images/img_16366175749.png,1,1
images/img_16366175936.png,1,-1
images/img_16366175938.png,1,0
images/img_16366175960.png,1,-1
images/img_16366175980.png,1,-1
images/img_16366175982.png,1,-1
images/img_16366175995.png,1,-1
images/img_16366176005.png,1,-1
images/img_16366176007.png,1,-1
images/img_16366176016.png,1,-1
images/img_16366176018.png,1,-1
images/img_16366176029.png,1,0
images/img_16366176039.png,1,-1
images/img_16366176041.png,1,-1
images/img_16366176052.png,1,-1
images/img_16366176064.png,1,-1
images/img_16366176154.png,1,0
images/img_16366176223.png,1,0
images/img_16366176351.png,1,0
images/img_16366176445.png,1,0
images/img_16366176702.png,1,-1
images/img_16366176703.png,1,0
images/img_16366176724.png,1,-1
images/img_16366176725.png,1,-1
images/img_16366176734.png,1,-1
images/img_16366176743.png,1,-1
images/img_16366176745.png,1,-1
images/img_16366176752.png,1,-1
images/img_16366176753.png,1,-1
images/img_16366176762.png,1,-1
images/img_16366176769.png,1,0
images/img_16366176778.png,1,0
images/img_16366176813.png,1,-1
images/img_16366176843.png,1,0
images/img_16366177031.png,1,0
images/img_16366177060.png,1,0
images/img_16366177172.png,1,0
images/img_16366177289.png,-1,0
images/img_16366177309.png,-1,0
images/img_16366177435.png,1,1
images/img_16366177436.png,1,1
images/img_16366177458.png,-1,1
images/img_16366177460.png,-1,0
images/img_16366177461.png,-1,0
images/img_16366177519.png,-1,0
images/img_16366177564.png,1,0
images/img_16366177566.png,1,0
images/img_16366177568.png,1,0
images/img_16366177637.png,1,0
images/img_16366177639.png,1,0
images/img_16366177703.png,1,0
images/img_16366177779.png,1,1
images/img_16366177909.png,1,1
images/img_16366177929.png,1,1
images/img_16366179032.png,1,-1
images/img_16366179048.png,1,-1
images/img_16366179069.png,1,-1
images/img_16366179072.png,1,-1
images/img_16366179086.png,1,-1
images/img_16366179088.png,1,-1
images/img_16366179102.png,1,-1
images/img_16366179118.png,1,-1
images/img_16366179132.png,1,-1
images/img_16366179149.png,1,-1
images/img_16366179151.png,1,-1
images/img_16366179247.png,1,0
images/img_16366179340.png,1,0
images/img_16366179418.png,1,0
images/img_16366179453.png,1,0
images/img_16366179566.png,1,0
images/img_16366179592.png,1,0
images/img_16366179634.png,1,0
images/img_16366179682.png,1,0
images/img_16366179910.png,1,0
images/img_16366180090.png,1,-1
images/img_16366180120.png,1,-1
images/img_16366180137.png,1,-1
images/img_16366180148.png,1,-1
images/img_16366180158.png,1,-1
images/img_16366180167.png,1,-1
images/img_16366180182.png,1,-1
images/img_16366180194.png,1,-1
images/img_16366180196.png,1,-1
images/img_16366180206.png,1,-1
images/img_16366180218.png,1,-1
images/img_16366180280.png,1,0
images/img_16366180482.png,-1,0
images/img_16366180548.png,-1,0
images/img_16366180863.png,1,1
images/img_16366180864.png,1,1
images/img_16366180895.png,1,1
images/img_16366180909.png,1,1
images/img_16366180911.png,1,1
images/img_16366180922.png,1,1
images/img_16366180933.png,1,1
images/img_16366180935.png,1,1
images/img_16366180943.png,1,1
images/img_16366180945.png,1,1
images/img_16366180953.png,1,1
images/img_16366180955.png,1,1
images/img_16366180966.png,1,1
images/img_16366180982.png,1,1
images/img_16366181097.png,-1,0
images/img_16366181112.png,-1,0
images/img_16366181128.png,-1,0
images/img_16366181145.png,-1,0
images/img_16366181160.png,-1,0
images/img_16366181173.png,-1,0
images/img_16366181195.png,-1,0
images/img_16366181604.png,1,-1
images/img_16366181606.png,1,-1
images/img_16366181622.png,1,-1
images/img_16366181624.png,1,-1
images/img_16366181639.png,1,-1
images/img_16366181651.png,1,-1
images/img_16366181661.png,1,-1
images/img_16366181670.png,1,-1
images/img_16366181683.png,1,-1
images/img_16366181694.png,1,-1
images/img_16366181696.png,1,-1
images/img_16366181711.png,1,-1
images/img_16366181754.png,1,0
images/img_16366181793.png,1,0
images/img_16366181914.png,1,-1
images/img_16366181933.png,1,-1
images/img_16366181951.png,1,-1
images/img_16366181961.png,1,-1
images/img_16366181971.png,1,-1
images/img_16366181973.png,1,-1
images/img_16366181990.png,1,-1
images/img_16366182002.png,1,-1
images/img_16366182012.png,1,-1
images/img_16366182023.png,1,-1
images/img_16366182035.png,1,-1
