0,1,2
images/img_16355351366.png,1,0
images/img_16355351478.png,0,0
images/img_16355351478.png,0,0
images/img_16355351479.png,0,0
images/img_16355351479.png,0,0
images/img_16355351480.png,0,0
images/img_16355351480.png,0,0
images/img_16355351481.png,0,0
images/img_16355351481.png,0,0
images/img_16355351482.png,0,0
images/img_16355351482.png,0,0
images/img_16355351482.png,0,0
images/img_16355351483.png,0,0
images/img_16355351483.png,0,0
images/img_16355351484.png,0,0
images/img_16355351484.png,0,0
images/img_16355351485.png,0,0
images/img_16355351487.png,0,0
images/img_16355351487.png,0,0
images/img_16355351488.png,0,0
images/img_16355351488.png,0,0
images/img_16355351489.png,0,0
images/img_16355351523.png,1,0
images/img_16355351523.png,1,0
images/img_16355351524.png,1,0
images/img_16355351533.png,1,0
images/img_16355351533.png,1,0
images/img_16355351534.png,1,0
images/img_16355351543.png,1,0
images/img_16355351543.png,1,0
images/img_16355351544.png,1,0
images/img_16355351569.png,1,0
images/img_16355351570.png,1,0
images/img_16355351570.png,1,0
images/img_16355351675.png,1,0
images/img_16355351676.png,1,0
images/img_16355351676.png,1,0
images/img_16355351685.png,1,0
images/img_16355351708.png,1,0
images/img_16355351708.png,1,0
images/img_16355351709.png,1,0
images/img_16355351727.png,-1,0
images/img_16355351728.png,0,0
images/img_16355351729.png,0,0
images/img_16355351729.png,0,0
images/img_16355351774.png,-1,0
images/img_16355351774.png,-1,0
images/img_16355351775.png,-1,0
images/img_16355352093.png,1,0
images/img_16355352094.png,1,0
images/img_16355352094.png,1,1
images/img_16355352129.png,1,0
images/img_16355352130.png,1,0
images/img_16355352130.png,1,0
images/img_16355352209.png,-1,0
images/img_16355352209.png,0,0
images/img_16355352210.png,0,0
images/img_16355352212.png,0,0
images/img_16355352213.png,0,0
images/img_16355352213.png,0,0
images/img_16355352217.png,0,0
images/img_16355352218.png,0,0
images/img_16355352218.png,0,0
images/img_16355352231.png,0,0
images/img_16355352232.png,0,0
images/img_16355352232.png,0,0
images/img_16355352233.png,0,0
images/img_16355352236.png,0,0
images/img_16355352237.png,0,0
images/img_16355352238.png,0,0
images/img_16355352238.png,0,0
images/img_16355352243.png,0,0
images/img_16355352244.png,0,0
images/img_16355352244.png,0,0
images/img_16355352245.png,0,0
images/img_16355352255.png,0,1
images/img_16355352255.png,0,1
images/img_16355352256.png,0,1
images/img_16355352256.png,0,1
images/img_16355352261.png,0,1
images/img_16355352261.png,0,1
images/img_16355352262.png,0,1
images/img_16355352262.png,0,1
images/img_16355352263.png,0,1
images/img_16355352289.png,0,0
images/img_16355352289.png,0,0
images/img_16355352290.png,0,0
images/img_16355352290.png,0,0
images/img_16355352291.png,0,0
images/img_16355352291.png,0,0
images/img_16355352292.png,0,0
images/img_16355352292.png,0,0
images/img_16355352298.png,0,0
images/img_16355352299.png,0,0
images/img_16355352300.png,0,0
images/img_16355352300.png,0,0
images/img_16355352301.png,0,0
images/img_16355352301.png,0,0
images/img_16355352302.png,0,0
images/img_16355352381.png,1,0
images/img_16355352382.png,1,0
images/img_16355352408.png,1,0
images/img_16355352409.png,1,0
images/img_16355352409.png,1,0
images/img_16355352416.png,-1,0
images/img_16355352417.png,-1,0
images/img_16355352417.png,-1,0
images/img_16355352418.png,-1,0
images/img_16355352418.png,-1,0
images/img_16355352419.png,-1,0
images/img_16355352421.png,-1,0
images/img_16355352422.png,-1,0
images/img_16355352423.png,-1,0
images/img_16355352466.png,1,0
images/img_16355352467.png,1,0
images/img_16355352467.png,1,0
images/img_16355352532.png,1,0
images/img_16355352533.png,1,0
images/img_16355352533.png,1,0
images/img_16355352534.png,1,0
images/img_16355352547.png,1,0
images/img_16355352548.png,1,0
images/img_16355352548.png,1,0
images/img_16355352549.png,1,0
images/img_16355352586.png,0,0
images/img_16355352586.png,0,0
images/img_16355352587.png,0,0
images/img_16355352587.png,0,0
images/img_16355352588.png,0,0
images/img_16355352588.png,0,0
images/img_16355352589.png,0,0
images/img_16355352589.png,0,0
images/img_16355352590.png,0,0
images/img_16355352595.png,0,0
images/img_16355352596.png,0,0
images/img_16355352597.png,0,0
images/img_16355352597.png,0,0
images/img_16355352603.png,0,0
images/img_16355352603.png,0,0
images/img_16355352604.png,0,0
images/img_16355352604.png,0,0
images/img_16355352605.png,0,0
images/img_16355352605.png,0,0
images/img_16355352611.png,0,0
images/img_16355352611.png,0,0
images/img_16355352612.png,0,0
images/img_16355352612.png,0,0
images/img_16355352648.png,-1,0
images/img_16355352649.png,-1,0
images/img_16355352649.png,-1,0
images/img_16355352650.png,-1,0
images/img_16355352650.png,-1,0
images/img_16355352651.png,-1,0
images/img_16355352651.png,-1,0
images/img_16355352658.png,0,0
images/img_16355352658.png,0,0
images/img_16355352659.png,0,0
images/img_16355352659.png,0,0
images/img_16355352677.png,1,1
images/img_16355352677.png,1,1
images/img_16355352678.png,1,1
images/img_16355352686.png,1,0
images/img_16355352686.png,1,0
images/img_16355352687.png,1,0
images/img_16355352695.png,1,0
images/img_16355352696.png,1,0
images/img_16355352696.png,1,0
images/img_16355352703.png,1,0
images/img_16355352704.png,1,0
images/img_16355352705.png,1,0
images/img_16355352717.png,1,0
images/img_16355352717.png,1,0
images/img_16355352718.png,1,0
images/img_16355352815.png,0,0
images/img_16355352816.png,0,0
images/img_16355352816.png,0,0
images/img_16355352817.png,0,0
images/img_16355352821.png,0,0
images/img_16355352822.png,0,0
images/img_16355352822.png,0,0
images/img_16355352823.png,0,0
images/img_16355352823.png,0,0
images/img_16355352824.png,0,0
images/img_16355352868.png,0,0
images/img_16355352869.png,0,0
images/img_16355352869.png,0,0
images/img_16355352870.png,0,0
images/img_16355352870.png,-1,0
images/img_16355352871.png,-1,0
images/img_16355352879.png,0,0
images/img_16355352879.png,0,0
images/img_16355352880.png,0,0
images/img_16355352922.png,1,0
images/img_16355352922.png,1,0
images/img_16355352923.png,1,0
images/img_16355352928.png,1,0
images/img_16355352929.png,1,0
images/img_16355352929.png,1,0
images/img_16355352937.png,1,0
images/img_16355352938.png,1,0
images/img_16355352938.png,1,0
images/img_16355352989.png,1,0
images/img_16355352989.png,1,0
images/img_16355352990.png,1,0
images/img_16355352990.png,1,0
images/img_16355352991.png,1,0
images/img_16355353151.png,1,0
images/img_16355353151.png,1,1
images/img_16355353152.png,1,1
images/img_16355353158.png,1,0
images/img_16355353159.png,1,0
images/img_16355353159.png,1,0
images/img_16355353163.png,1,0
images/img_16355353164.png,1,0
images/img_16355353165.png,1,0
images/img_16355353165.png,1,1
images/img_16355353173.png,1,0
images/img_16355353173.png,1,0
images/img_16355353174.png,1,1
images/img_16355353182.png,1,0
images/img_16355353183.png,1,0
images/img_16355353183.png,1,0
images/img_16355353189.png,1,0
images/img_16355353190.png,1,0
images/img_16355353190.png,1,0
images/img_16355353197.png,1,0
images/img_16355353197.png,1,0
images/img_16355353198.png,1,0
images/img_16355353198.png,1,1
images/img_16355353264.png,1,0
images/img_16355353264.png,1,0
images/img_16355353265.png,1,0
images/img_16355353265.png,1,1
images/img_16355353272.png,1,0
images/img_16355353272.png,1,0
images/img_16355353273.png,1,0
images/img_16355353273.png,1,1
images/img_16355353274.png,1,1
images/img_16355353274.png,1,1
images/img_16355353275.png,1,1
images/img_16355353278.png,1,0
images/img_16355353279.png,1,0
images/img_16355353279.png,1,0
images/img_16355353283.png,1,0
images/img_16355353284.png,1,0
images/img_16355353284.png,1,1
images/img_16355353292.png,1,0
images/img_16355353292.png,1,0
images/img_16355353293.png,1,1
images/img_16355353304.png,1,0
images/img_16355353304.png,1,0
images/img_16355353305.png,1,0
images/img_16355353309.png,1,0
images/img_16355353310.png,1,0
images/img_16355353310.png,1,0
images/img_16355353320.png,1,0
images/img_16355353321.png,1,0
images/img_16355353321.png,1,0
images/img_16355353322.png,1,0
images/img_16355353364.png,1,0
images/img_16355353365.png,1,0
images/img_16355353365.png,1,0
images/img_16355353388.png,1,0
images/img_16355353389.png,1,0
images/img_16355353389.png,1,0
images/img_16355353413.png,1,0
images/img_16355353414.png,1,0
images/img_16355353414.png,1,0
images/img_16355353415.png,1,0
images/img_16355353428.png,-1,0
images/img_16355353428.png,-1,0
images/img_16355353429.png,0,0
images/img_16355353429.png,0,0
images/img_16355353430.png,0,0
images/img_16355353430.png,0,0
images/img_16355353431.png,0,0
images/img_16355353441.png,0,0
images/img_16355353441.png,0,0
images/img_16355353442.png,0,0
images/img_16355353442.png,0,0
images/img_16355353624.png,1,0
images/img_16355353624.png,1,0
images/img_16355353625.png,1,0
images/img_16355353625.png,1,0
images/img_16355353632.png,1,0
images/img_16355353633.png,1,0
images/img_16355353633.png,1,0
images/img_16355353634.png,1,-1
images/img_16355353641.png,1,0
images/img_16355353642.png,1,0
images/img_16355353642.png,1,0
images/img_16355353643.png,1,-1
images/img_16355353651.png,1,0
images/img_16355353651.png,1,0
images/img_16355353652.png,1,-1
images/img_16355353665.png,1,0
images/img_16355353666.png,1,0
images/img_16355353666.png,1,0
images/img_16355353667.png,1,0
images/img_16355353902.png,1,0
images/img_16355353903.png,1,0
images/img_16355353903.png,1,0
images/img_16355353911.png,1,0
images/img_16355353912.png,1,0
images/img_16355353912.png,1,0
images/img_16355353913.png,1,0
images/img_16355354040.png,1,0
images/img_16355354040.png,1,0
images/img_16355354041.png,1,-1
images/img_16355354049.png,1,0
images/img_16355354049.png,1,0
images/img_16355354050.png,1,0
images/img_16355354050.png,1,-1
images/img_16355354058.png,1,0
images/img_16355354059.png,1,0
images/img_16355354059.png,1,-1
images/img_16355354063.png,1,0
images/img_16355354063.png,1,0
images/img_16355354064.png,1,0
images/img_16355354064.png,1,-1
images/img_16355354494.png,1,0
images/img_16355354494.png,1,0
images/img_16355354495.png,1,0
images/img_16355354495.png,1,1
images/img_16355354503.png,1,0
images/img_16355354504.png,1,0
images/img_16355354504.png,1,0
images/img_16355354505.png,1,1
images/img_16355354514.png,1,0
images/img_16355354514.png,1,0
images/img_16355354515.png,1,0
images/img_16355354515.png,1,0
images/img_16355354528.png,1,0
images/img_16355354528.png,1,0
images/img_16355354529.png,1,1
images/img_16355354542.png,1,0
images/img_16355354543.png,1,0
images/img_16355354543.png,1,0
images/img_16355354581.png,1,0
images/img_16355354582.png,1,0
images/img_16355354582.png,1,0
images/img_16355354586.png,1,0
images/img_16355354587.png,1,0
images/img_16355354587.png,1,0
images/img_16355354588.png,1,0
images/img_16355354611.png,1,0
images/img_16355354611.png,1,0
images/img_16355354612.png,1,1
images/img_16355354612.png,1,1
images/img_16355354619.png,1,0
images/img_16355354620.png,1,0
images/img_16355354620.png,1,0
images/img_16355354621.png,1,1
images/img_16355354629.png,1,0
images/img_16355354629.png,1,0
images/img_16355354630.png,1,0
images/img_16355354630.png,1,0
images/img_16355354634.png,1,0
images/img_16355354634.png,1,0
images/img_16355354635.png,1,0
images/img_16355354635.png,1,0
images/img_16355354636.png,1,0
images/img_16355354642.png,1,0
images/img_16355354643.png,1,0
images/img_16355354643.png,1,0
images/img_16355354644.png,1,0
images/img_16355354644.png,1,0
images/img_16355354645.png,1,0
images/img_16355354653.png,1,0
images/img_16355354654.png,1,0
images/img_16355354654.png,1,0
images/img_16355354655.png,1,0
images/img_16355354658.png,1,0
images/img_16355354659.png,1,0
images/img_16355354659.png,1,0
images/img_16355354660.png,1,0
images/img_16355354725.png,0,0
images/img_16355354726.png,0,0
images/img_16355354726.png,0,0
images/img_16355354727.png,0,0
images/img_16355354727.png,0,0
images/img_16355354731.png,0,0
images/img_16355354731.png,0,0
images/img_16355354732.png,0,0
images/img_16355354732.png,0,0
images/img_16355354750.png,0,0
images/img_16355354750.png,0,0
images/img_16355354751.png,0,0
images/img_16355354751.png,0,0
images/img_16355354752.png,0,0
images/img_16355354773.png,0,0
images/img_16355354773.png,0,0
images/img_16355354774.png,0,0
images/img_16355354774.png,0,0
images/img_16355354854.png,1,0
images/img_16355354854.png,1,0
images/img_16355354855.png,1,0
images/img_16355354855.png,1,0
images/img_16355355009.png,1,0
images/img_16355355010.png,1,0
images/img_16355355010.png,1,0
images/img_16355355030.png,-1,0
images/img_16355355030.png,0,0
images/img_16355355031.png,0,0
images/img_16355355031.png,0,0
images/img_16355355032.png,0,0
images/img_16355355032.png,0,0
images/img_16355355037.png,0,0
images/img_16355355037.png,0,0
images/img_16355355038.png,0,0
images/img_16355355038.png,0,0
images/img_16355355039.png,0,0
images/img_16355355077.png,0,0
images/img_16355355078.png,0,0
images/img_16355355078.png,0,0
images/img_16355355079.png,0,0
images/img_16355355134.png,1,0
images/img_16355355134.png,1,0
images/img_16355355135.png,1,0
images/img_16355355135.png,1,0
images/img_16355355141.png,1,0
images/img_16355355142.png,1,0
images/img_16355355142.png,1,0
images/img_16355355143.png,1,0
images/img_16355355148.png,1,0
images/img_16355355148.png,1,0
images/img_16355355149.png,1,0
images/img_16355355149.png,1,0
images/img_16355355156.png,1,0
images/img_16355355156.png,1,0
images/img_16355355157.png,1,0
images/img_16355355157.png,1,1
images/img_16355355158.png,1,1
images/img_16355355321.png,1,0
images/img_16355355322.png,1,0
images/img_16355355322.png,1,0
images/img_16355355323.png,1,0
images/img_16355355399.png,1,0
images/img_16355355399.png,1,0
images/img_16355355400.png,1,0
images/img_16355355400.png,1,0
images/img_16355355569.png,1,0
images/img_16355355569.png,1,0
images/img_16355355570.png,1,0
images/img_16355355570.png,1,0
images/img_16355355580.png,1,0
images/img_16355355580.png,1,0
images/img_16355355581.png,1,0
images/img_16355355581.png,1,0
images/img_16355355602.png,1,0
images/img_16355355602.png,1,0
images/img_16355355603.png,1,0
images/img_16355355648.png,1,0
images/img_16355355649.png,1,0
images/img_16355355649.png,1,0
images/img_16355355650.png,1,0
images/img_16355355697.png,1,0
images/img_16355355698.png,1,0
images/img_16355355698.png,1,-1
images/img_16355355710.png,1,0
images/img_16355355710.png,1,0
images/img_16355355711.png,1,-1
images/img_16355355711.png,1,-1
images/img_16355355716.png,1,0
images/img_16355355717.png,1,0
images/img_16355355717.png,1,0
images/img_16355355718.png,1,-1
images/img_16355355953.png,1,0
images/img_16355355954.png,1,0
images/img_16355355954.png,1,0
images/img_16355355955.png,1,0
images/img_16355355969.png,1,0
images/img_16355355970.png,1,0
images/img_16355355970.png,1,0
images/img_16355355971.png,1,0
images/img_16355355984.png,1,0
images/img_16355355984.png,1,0
images/img_16355355985.png,1,0
images/img_16355355986.png,1,0
images/img_16355356286.png,1,0
images/img_16355356287.png,1,0
images/img_16355356287.png,1,0
images/img_16355356288.png,1,0
images/img_16355356301.png,1,0
images/img_16355356302.png,1,0
images/img_16355356302.png,1,-1
images/img_16355356303.png,1,-1
images/img_16355356318.png,1,0
images/img_16355356318.png,1,0
images/img_16355356319.png,1,-1
images/img_16355356509.png,1,0
images/img_16355356509.png,1,0
images/img_16355356510.png,1,0
images/img_16355356511.png,1,0
images/img_16355356517.png,1,0
images/img_16355356517.png,1,0
images/img_16355356518.png,1,-1
images/img_16355356542.png,1,0
images/img_16355356543.png,1,0
images/img_16355356543.png,1,0
images/img_16355356578.png,1,0
images/img_16355356578.png,1,0
images/img_16355356579.png,1,0
images/img_16355356579.png,1,0
images/img_16355356794.png,1,0
images/img_16355356795.png,1,0
images/img_16355356795.png,1,0
images/img_16355356823.png,1,0
images/img_16355356824.png,1,0
images/img_16355356824.png,1,0
images/img_16355356825.png,1,0
images/img_16355356825.png,1,0
images/img_16355356851.png,1,0
images/img_16355356851.png,1,0
images/img_16355356852.png,1,0
images/img_16355356852.png,1,0
images/img_16355356898.png,1,0
images/img_16355356899.png,1,0
images/img_16355356900.png,1,0
images/img_16355356900.png,1,0
images/img_16355356901.png,1,0
images/img_16355356919.png,1,0
images/img_16355356919.png,1,0
images/img_16355356920.png,1,0
images/img_16355356920.png,1,0
images/img_16355356953.png,1,0
images/img_16355356954.png,1,0
images/img_16355356954.png,1,0
images/img_16355357002.png,1,0
images/img_16355357003.png,1,0
images/img_16355357003.png,1,0
images/img_16355357004.png,1,0
images/img_16355357117.png,1,0
images/img_16355357118.png,1,0
images/img_16355357118.png,1,0
images/img_16355357119.png,1,0
images/img_16355357122.png,1,0
images/img_16355357122.png,1,0
images/img_16355357123.png,1,0
images/img_16355357123.png,1,0
images/img_16355357129.png,1,0
images/img_16355357130.png,1,0
images/img_16355357130.png,1,0
images/img_16355357135.png,1,0
images/img_16355357135.png,1,0
images/img_16355357136.png,1,0
images/img_16355357142.png,1,0
images/img_16355357143.png,1,0
images/img_16355357143.png,1,0
images/img_16355357144.png,1,0
images/img_16355357154.png,1,0
images/img_16355357154.png,1,0
images/img_16355357155.png,1,0
images/img_16355357155.png,1,0
images/img_16355357212.png,1,0
images/img_16355357213.png,1,0
images/img_16355357213.png,1,-1
images/img_16355357221.png,1,0
images/img_16355357222.png,1,0
images/img_16355357222.png,1,0
images/img_16355357223.png,1,-1
images/img_16355357226.png,1,0
images/img_16355357227.png,1,0
images/img_16355357227.png,1,0
images/img_16355357228.png,1,-1
images/img_16355357228.png,1,-1
images/img_16355357235.png,1,0
images/img_16355357235.png,1,0
images/img_16355357236.png,1,0
images/img_16355357236.png,1,0
images/img_16355357237.png,1,-1
images/img_16355357249.png,1,0
images/img_16355357250.png,1,0
images/img_16355357250.png,1,0
images/img_16355357256.png,1,0
images/img_16355357257.png,1,0
images/img_16355357257.png,1,0
images/img_16355357258.png,1,0
images/img_16355357283.png,1,0
images/img_16355357284.png,1,0
images/img_16355357284.png,1,0
images/img_16355357285.png,1,0
images/img_16355357293.png,1,0
images/img_16355357293.png,1,0
images/img_16355357294.png,1,0
images/img_16355357294.png,1,0
images/img_16355357322.png,1,0
images/img_16355357323.png,1,0
images/img_16355357323.png,1,0
images/img_16355357324.png,1,0
images/img_16355357339.png,1,0
images/img_16355357339.png,1,0
images/img_16355357340.png,1,0
images/img_16355357340.png,1,0
images/img_16355357348.png,1,0
images/img_16355357349.png,1,0
images/img_16355357349.png,1,-1
images/img_16355357350.png,1,-1
images/img_16355357362.png,1,0
images/img_16355357362.png,1,0
images/img_16355357363.png,1,0
images/img_16355357364.png,1,0
images/img_16355357371.png,1,0
images/img_16355357372.png,1,0
images/img_16355357372.png,1,0
images/img_16355357373.png,1,0
images/img_16355357403.png,-1,0
images/img_16355357403.png,-1,0
images/img_16355357404.png,-1,0
images/img_16355357404.png,-1,0
images/img_16355357405.png,-1,0
images/img_16355357405.png,-1,0
images/img_16355357409.png,0,0
images/img_16355357410.png,0,0
images/img_16355357410.png,0,0
images/img_16355357477.png,1,0
images/img_16355357478.png,1,0
images/img_16355357478.png,1,0
images/img_16355357488.png,1,0
images/img_16355357488.png,1,0
images/img_16355357489.png,1,0
images/img_16355357489.png,1,1
images/img_16355357502.png,1,0
images/img_16355357503.png,1,0
images/img_16355357503.png,1,0
images/img_16355357686.png,1,0
images/img_16355357686.png,1,0
images/img_16355357687.png,1,0
images/img_16355357687.png,1,0
images/img_16355357688.png,1,0
images/img_16355357712.png,1,0
images/img_16355357712.png,1,0
images/img_16355357713.png,1,0
images/img_16355357714.png,1,0
images/img_16355357762.png,0,0
images/img_16355357762.png,0,0
images/img_16355357763.png,0,0
images/img_16355357768.png,0,0
images/img_16355357769.png,0,0
images/img_16355357769.png,0,0
images/img_16355357770.png,0,0
images/img_16355357773.png,0,0
images/img_16355357773.png,0,0
images/img_16355357774.png,0,0
images/img_16355357774.png,0,0
images/img_16355357776.png,0,0
images/img_16355357777.png,0,0
images/img_16355357777.png,0,0
images/img_16355357778.png,0,0
images/img_16355357780.png,0,0
images/img_16355357780.png,0,0
images/img_16355357781.png,0,0
images/img_16355357827.png,0,0
images/img_16355357828.png,0,0
images/img_16355357828.png,0,0
images/img_16355357829.png,0,0
images/img_16355357829.png,0,0
images/img_16355357865.png,0,0
images/img_16355357865.png,0,0
images/img_16355357866.png,0,0
images/img_16355357866.png,0,0
images/img_16355357921.png,1,0
images/img_16355357922.png,1,0
images/img_16355357922.png,1,1
images/img_16355357923.png,1,1
images/img_16355358358.png,1,0
images/img_16355358359.png,1,0
images/img_16355358359.png,1,0
images/img_16355358399.png,1,0
images/img_16355358400.png,1,0
images/img_16355358400.png,1,0
images/img_16355358467.png,1,0
images/img_16355358468.png,1,0
images/img_16355358468.png,1,0
images/img_16355358469.png,1,0
images/img_16355358496.png,1,0
images/img_16355358497.png,1,0
images/img_16355358497.png,1,0
images/img_16355358548.png,1,0
images/img_16355358549.png,1,0
images/img_16355358549.png,1,0
images/img_16355358674.png,1,0
images/img_16355358675.png,1,0
images/img_16355358675.png,1,-1
images/img_16355358681.png,1,0
images/img_16355358681.png,1,0
images/img_16355358682.png,1,0
images/img_16355358682.png,1,-1
images/img_16355358692.png,1,0
images/img_16355358693.png,1,0
images/img_16355358694.png,1,0
images/img_16355358694.png,1,-1
images/img_16355358715.png,1,0
images/img_16355358716.png,1,0
images/img_16355358716.png,1,0
images/img_16355358729.png,1,0
images/img_16355358730.png,1,0
images/img_16355358730.png,1,0
images/img_16355358731.png,1,0
images/img_16355358766.png,1,0
images/img_16355358767.png,1,0
images/img_16355358768.png,1,0
images/img_16355358768.png,1,0
images/img_16355358776.png,1,0
images/img_16355358776.png,1,0
images/img_16355358777.png,1,0
images/img_16355358790.png,-1,0
images/img_16355358791.png,-1,0
images/img_16355358791.png,-1,0
images/img_16355358792.png,-1,0
images/img_16355358792.png,-1,0
images/img_16355358793.png,-1,0
images/img_16355358806.png,0,0
images/img_16355358807.png,0,0
images/img_16355358807.png,0,0
images/img_16355358808.png,0,0
images/img_16355358808.png,0,0
images/img_16355358819.png,1,-1
images/img_16355358820.png,1,-1
images/img_16355358820.png,1,-1
images/img_16355358821.png,1,-1
images/img_16355358826.png,1,-1
images/img_16355358826.png,1,-1
images/img_16355358827.png,1,-1
images/img_16355358835.png,1,-1
images/img_16355358835.png,1,-1
images/img_16355358836.png,1,-1
images/img_16355358847.png,1,1
images/img_16355358848.png,1,1
images/img_16355358848.png,1,1
images/img_16355358849.png,1,1
images/img_16355358883.png,1,0
images/img_16355358883.png,1,0
images/img_16355358884.png,1,0
images/img_16355358884.png,1,1
images/img_16355358906.png,1,0
images/img_16355358907.png,1,0
images/img_16355358908.png,1,0
images/img_16355358917.png,1,0
images/img_16355358917.png,1,0
images/img_16355358918.png,1,0
images/img_16355358918.png,1,0
images/img_16355358966.png,1,0
images/img_16355358967.png,1,0
images/img_16355358967.png,1,0
images/img_16355358976.png,1,0
images/img_16355358976.png,1,0
images/img_16355358977.png,1,-1
images/img_16355358977.png,1,-1
images/img_16355359009.png,1,0
images/img_16355359009.png,1,0
images/img_16355359010.png,1,0
images/img_16355359075.png,-1,0
images/img_16355359075.png,-1,0
images/img_16355359076.png,-1,0
images/img_16355359076.png,-1,0
images/img_16355359077.png,-1,0
images/img_16355359078.png,-1,0
images/img_16355359104.png,0,0
images/img_16355359105.png,0,0
images/img_16355359105.png,0,0
images/img_16355359106.png,0,0
images/img_16355359107.png,0,0
images/img_16355359107.png,0,0
images/img_16355359172.png,1,0
images/img_16355359173.png,1,0
images/img_16355359173.png,1,0
images/img_16355359174.png,1,0
images/img_16355359180.png,1,0
images/img_16355359180.png,1,0
images/img_16355359181.png,1,0
